rarad,decrad,mag,ci
2.56392532782,-0.580211855362,6.63,1.004
2.56446683254,-0.871674991071,6.52,0.127
2.56719315558,-1.3225732507,6.8,0.483
2.56820212948,0.803218114949,5.08,0.619
2.56854469803,-0.984573220439,6.05,0.937
2.56875014259,-0.461019017381,6.63,0.7
2.57064661953,-0.758918525956,6.53,1.293
2.57204057145,-0.649031491085,5.95,1.245
2.57206601394,0.641362851329,6.61,1.57
2.57240830035,-0.205686175419,6.8,1.232
2.57364042232,0.369650655286,6.1,0.257
2.57373164845,-0.633004089013,6.36,1.008
2.57399188603,-1.19414433904,6.7,0.905
2.57415316398,-0.798186813819,5.09,-0.098
2.57536913893,0.691703789405,6.64,1.63
2.57607925636,1.14481776909,6.27,0.29
2.57654822158,0.0758110013369,6.24,0.479
2.57741113121,-0.819151478827,5.72,1.085
2.57840333316,-1.09510886912,5.56,1.316
2.57868905508,1.03042031958,3.78,0.291
2.57878202868,-1.39732907368,6.47,0.074
2.57886826697,0.228048890235,6.45,1.624
2.57960027176,-1.0371754193,5.79,1.354
2.57974440572,-0.0740604213988,6.01,0.171
2.58015899979,-0.806235150315,5.62,1.166
2.58029596287,-0.107894998709,6.42,0.577
2.58081060643,-0.259122107176,4.11,0.918
2.58154669574,-0.811792498358,6.71,-0.083
2.5816818715,-0.812409234272,4.58,1.172
2.58172125675,-0.197929181212,6.48,1.61
2.582580913,0.425779517956,5.29,0.229
2.58305341011,-0.288586268279,6.08,1.035
2.58354963241,0.943600605639,4.55,0.038
2.58395882802,0.0013196425016,6.34,0.934
2.58397182465,0.0428326598611,6.02,-0.04
2.58466066595,0.661732258157,6.71,0.258
2.5853005711,-0.141459464705,5.07,0.038
2.58642024872,0.453906931228,3.88,1.222
2.58730866997,-0.477036387745,6.28,0.622
2.58745772537,-0.966444800193,6.5,-0.145
2.59014210051,0.610582753889,6.76,1.297
2.59057222013,0.103996721964,5.9,1.662
2.59109421568,-0.892678546668,5.95,-0.152
2.59230145142,0.0863137502039,6.72,1.565
2.59271068862,-0.452604794657,4.87,1.199
2.59309809436,-0.790346456498,5.72,-0.114
2.59349033671,-0.813966657068,6.65,0.985
2.59412763162,-0.392480154996,6.23,0.052
2.5942781821,-1.01964358527,6.64,-0.173
2.59554042757,-0.876922510749,5.71,0.006
2.59561076781,-0.331775917281,4.94,1.559
2.59618564608,-0.282636287065,6.51,0.807
2.59642106646,1.06667757256,6.29,1.036
2.59659006227,-1.20757539964,6.73,-0.07
2.59661439926,-1.00152090955,6.74,-0.119
2.59807619837,-0.725828049102,6.69,3.761
2.59930457365,0.869520288001,5.27,0.086
2.59944966308,-0.154225949887,6.68,0.33
2.60017659664,0.133992568667,6.79,1.025
2.60092877613,-0.712522736524,6.39,1.612
2.6009791321,0.912265853951,6.63,0.984
2.60112259129,-0.133435901503,6.74,1.477
2.60124972041,-1.24597833665,6.3,-0.056
2.60154674215,-0.935831554301,6.8,-0.088
2.60213299617,-0.895984987419,6.39,-0.162
2.6024296795,0.155913007817,5.85,1.129
2.60244938613,0.946732325517,6.59,1.6
2.60279032428,-0.234988744304,6.78,1.376
2.60282018912,0.565218928422,6.55,0.429
2.60312149232,-0.583262789885,5.83,1.202
2.6039474286,-0.46337918609,6.27,0.219
2.60407525255,0.0740381814244,6.7,0.476
2.60430374401,-0.952387606948,3.52,-0.067
2.60447464498,-0.479531901527,6.32,0.173
2.60489133736,-1.20605399527,6.18,-0.1
2.60569979342,-0.918720071649,6.13,-0.115
2.60589239713,1.00213656538,5.97,0.895
2.60601726986,-1.12555149442,6.59,1.122
2.607789089,-0.288365623878,6.62,0.314
2.60789105527,0.716555981019,5.11,0.481
2.60800188379,-0.844985008055,6.06,-0.127
2.60809663512,-0.0338899344198,6.43,0.7
2.60903774677,0.792629019013,6.34,1.096
2.60982216519,0.145106305355,6.05,1.357
2.61023996959,0.217202739291,5.26,-0.035
2.61028475323,-0.438620731279,6.77,0.069
2.61093031491,1.27198739078,5.86,1.155
2.61116145369,0.484485937359,6.48,0.362
2.61175222276,1.02890400886,6.72,1.312
2.61249885085,0.874849018143,6.7,-0.059
2.61306970148,-0.626415643193,5.23,0.3
2.61403999836,-1.10558429136,6.68,0.908
2.61408910998,-0.418019800168,6.11,-0.101
2.61499180127,-0.35529301043,6.7,1.46
2.61553676482,-0.784620609501,6.72,-0.059
2.61567619225,0.372130391694,6.74,0.205
2.61626473074,0.517406914782,5.75,1.059
2.61676370479,0.059075757551,6.69,0.288
2.61739039216,0.99155309151,5.5,1.487
2.61892520982,0.140398178067,4.68,1.589
2.62050648128,-0.993897086465,6.5,0.979
2.62118555605,-1.43491668428,5.53,0.035
2.62240894485,0.557173185276,5.37,0.676
2.62322977154,-0.979069655579,6.42,-0.013
2.6253181255,-0.931379502062,6.2,-0.137
2.62557912759,-0.415508228481,6.8,1.004
2.62658001445,-1.00094264295,6.2,1.108
2.62672784223,-1.05454346956,5.93,0.263
2.63028033471,0.383086817016,5.68,-0.178
2.63030138178,-0.0186373676421,6.7,1.064
2.63030580993,-0.533678454291,6.54,1.189
2.63031428697,-1.08483848498,6.41,1.688
2.63107990972,-1.05031600986,6.18,0.175
2.63258105666,-0.813955086876,6.11,0.041
2.6327963332,-0.580117542844,6.62,1.254
2.63356578987,-1.08008024756,6.14,-0.032
2.6340644729,-0.167094188002,6.09,1.671
2.63411050018,-0.44186014432,6.71,0.02
2.6349751227,0.663581797955,6.75,0.533
2.63565170675,-0.315929134163,6.3,-0.06
2.63598096343,-1.42358639295,6.6,0.919
2.63606039353,0.0558689445886,6.43,0.398
2.63697056899,-0.423862537168,5.7,0.303
2.63714669384,-0.697710343365,6.42,1.311
2.63808930213,0.940587887103,5.71,0.507
2.63994469845,-0.895591624913,6.23,-0.054
2.64035376705,-0.228020737818,4.6,-0.087
2.64056586468,0.914051652288,6.31,0.135
2.64073730624,-0.736045471994,6.53,1.055
2.64092172375,-0.635027251114,6.27,1.112
2.64174041822,-0.608817448695,6.6,1.097
2.64278626642,0.275020362567,6.36,0.387
2.64310305357,-0.539161325069,6.62,1.0
2.64469968199,-0.910851362898,6.5,0.997
2.64498938215,-0.826762374837,5.06,0.88
2.64762264825,0.0979390309587,6.2,0.939
2.64808969698,-0.304458381647,6.72,0.23
2.64852905261,-1.24752698535,6.58,0.48
2.64909002382,-0.370982590674,6.66,0.417
2.64922789971,-0.29917967992,5.59,1.49
2.6499881097,0.292563684517,3.48,-0.031
2.65041008421,0.61513594115,4.49,0.19
2.65096121681,0.0160277178705,6.67,1.64
2.65113481481,-0.84231021586,6.4,-0.15
2.6518556088,-0.133182044957,6.63,1.61
2.65248387264,0.174489428559,4.39,1.448
2.65262995384,-0.00648628383737,4.48,-0.032
2.65265565744,-1.08596858069,6.45,-0.095
2.65302073381,-0.651591530779,6.34,0.98
2.65405642112,0.55159477631,6.23,0.469
2.65421846628,-1.01575688344,6.63,0.616
2.65452317215,0.208867165288,1.36,-0.087
2.65540186867,1.46465190098,6.31,1.549
2.65547664248,-0.272479740222,6.25,-0.007
2.65590123254,0.0202590329803,6.68,0.366
2.6560130474,-1.14869608742,5.26,0.973
2.65622057601,-0.189975613588,6.54,0.02
2.65699072165,-0.904277086365,4.85,-0.12
2.65767881732,-0.843107822493,6.76,0.314
2.65782087846,1.11618040579,6.53,1.64
2.65834523228,0.107702552675,6.6,1.352
2.65869042025,0.354866475145,6.68,0.553
2.65945911961,-1.19874062992,5.8,0.015
2.6595784222,-0.625818706231,6.14,0.615
2.66137162788,-0.2111028894,6.24,0.184
2.66205530689,-0.223680057546,5.3,0.368
2.66217550857,-0.14675025587,5.91,0.026
2.66419275576,-0.215619422998,3.61,1.007
2.66436961676,-0.728068404698,5.98,1.239
2.6646587202,-0.679123185453,6.76,0.317
2.66568944491,-0.146929874195,5.64,1.304
2.66591559951,0.70967893969,6.34,1.277
2.66661278114,0.361215881579,6.64,0.364
2.666919909,0.652786308361,5.86,1.282
2.66728234081,-0.127699213626,6.23,0.026
2.66737743159,-0.33086479818,6.74,1.54
2.66763167442,0.863139260295,6.6,1.326
2.66857014171,-1.02673813454,6.07,1.647
2.66876918822,0.233090710295,6.43,0.468
2.66936950767,-1.01334765175,5.7,-0.118
2.66954682172,-0.599241905622,6.66,0.44
2.66990434422,-0.61653292588,6.68,2.269
2.67056131636,-0.499268113423,6.28,0.019
2.67202217471,-0.910420321289,6.16,1.168
2.67311495791,-0.33428361483,6.45,0.494
2.67387093624,0.0805413566194,5.77,1.178
2.67480111553,-1.0457679177,6.07,-0.072
2.67613151208,-0.471743141049,6.23,0.316
2.67625807517,-1.07614958119,6.42,-0.111
2.6763388485,-0.987624181123,6.48,1.45
2.67637938888,-0.894184025352,5.27,0.257
2.67651851122,-0.576512309499,6.38,0.592
2.67675424422,-0.903308905173,5.78,0.136
2.67694691883,-1.15842408988,5.15,0.217
2.6779051505,0.881330616818,6.63,0.257
2.67793561129,-1.22239201272,3.29,-0.074
2.67805771353,-0.704171512692,5.91,1.204
2.67829867293,-1.18786814939,6.73,-0.017
2.67833187921,0.473609387162,6.05,0.844
2.67883046212,-0.703555739033,6.33,0.94
2.6797321375,-0.415631764882,6.36,1.639
2.68007723518,-0.682488663316,6.53,0.961
2.68124418798,0.369452300553,6.02,0.573
2.68229368197,-0.735166567728,3.85,0.051
2.68273309183,-0.728257382158,6.54,0.176
2.68298448292,-0.739723650563,6.75,-0.054
2.68350245525,-0.776109734803,6.59,1.319
2.6839049149,0.549221354163,6.47,0.858
2.6839878194,-0.969517699357,6.64,1.108
2.68400068523,1.04694516404,6.18,1.621
2.68465416474,-0.95948091598,6.16,-0.155
2.68496187218,-0.637354393144,6.17,1.058
2.68573893723,-0.752452787749,5.59,1.52
2.68803400834,1.04982626726,6.77,0.423
2.68804217048,-1.04551174776,6.22,0.194
2.68846141677,-0.195536542422,6.08,1.096
2.68885699349,0.51156475277,5.49,0.02
2.68897402232,0.309627420389,6.6,0.3
2.68984964589,0.500603699614,6.46,0.635
2.690155976,0.410206394654,5.95,0.655
2.69019242911,-0.336990921251,6.7,0.14
2.69072678155,-0.893689484248,6.2,1.435
2.69076958468,0.239604634501,5.42,1.65
2.69081889364,0.408709172325,3.43,0.307
2.69084424945,0.442802342899,5.84,1.206
2.69114338558,-0.360754038286,6.57,0.477
2.69253333329,-1.07045064535,3.39,1.541
2.69259416873,0.74899696316,3.45,0.029
2.69322916474,0.403279610811,5.81,0.5
2.69345325893,0.723743184546,6.55,1.565
2.69363846874,-0.81742393991,6.48,0.329
2.69446609533,-1.14196033321,6.79,0.149
2.694919486,-0.140829123069,5.25,0.336
2.69584969296,1.24024316623,6.66,0.342
2.6966176099,1.2753733989,6.53,0.336
2.69668629115,1.13635509433,5.74,0.163
2.69708576671,-0.50600585973,5.52,0.277
2.69729847935,0.478490374333,6.53,-0.024
2.69732839461,-1.44706608237,6.68,0.996
2.69858805803,-0.727252344222,5.97,-0.063
2.69892205859,0.751337101176,6.48,0.925
2.69928684025,-0.642360961486,6.31,1.282
2.69929850433,-0.979311107383,5.8,0.481
2.70031046769,0.768788262639,6.66,0.653
2.70080541367,0.816129528915,6.42,1.19
2.70094860893,0.431308172978,6.42,1.388
2.70126781662,-1.12881364595,5.66,0.042
2.70168160465,-0.604171638417,6.73,0.098
2.70212377987,-0.2186571469,6.01,0.258
2.70284738563,0.84468284567,6,1.022
2.70324918922,-0.0891190947239,6.38,0.894
2.70357002659,-0.960442551043,4.59,1.6
2.70395403939,-1.13685927364,6.35,1.556
2.70410958755,0.339831559866,4.78,0.452
2.70466219853,-0.837082044779,6.7,0.122
2.70513983724,0.346299305647,2.01,1.128
2.7052226805,-0.158109448872,6.31,0.338
2.70633867027,0.938627438545,6.45,0.58
2.70647608769,-0.832506174315,5.66,1.667
2.70752662992,0.9462623472,6.01,1.128
2.70774233937,-0.555253314083,6.57,0.506
2.70877417315,-0.830181730162,6.64,1.576
2.70924582606,-0.978138717792,4.5,-0.102
2.70976946382,0.0399632287284,6.66,-0.094
2.70987065153,1.19987286247,5.88,0.241
2.7098904794,0.730409729717,6.77,0.033
2.71014537649,-0.0945088849499,6.69,1.569
2.71020252031,-0.313896749154,6.5,0.402
2.71068133986,-0.240620309742,6.56,0.099
2.71118977165,-0.442842560769,6.71,1.039
2.71170837103,-0.413832127539,6.47,0.193
2.71223154836,-0.393196674972,6.52,0.068
2.71328185416,0.261376549913,6.16,0.018
2.71474674506,-1.01692607151,6.34,0.884
2.71475676024,0.719591045422,5.73,0.531
2.71492795129,-0.346737068149,6.12,0.035
2.7150176358,0.156457773572,6.63,1.557
2.71541161687,-0.726928938064,4.82,1.095
2.71542370037,0.724303197563,3.06,1.603
2.7182169291,-1.16765141967,4.97,-0.128
2.71838283981,0.114190670331,6.06,1.119
2.71881059559,0.591808766013,5.89,0.147
2.71930591245,-0.526430798176,6.25,0.304
2.71941297906,0.0993836379988,6.54,0.448
2.71962669001,-0.233475356688,6.61,0.511
2.72027588331,-0.0711053211341,5.93,-0.048
2.72041343244,-0.0157471315638,6.45,0.918
2.72048259424,-0.663396843655,5.34,0.251
2.72072515785,-0.0635798028045,6.39,1.601
2.7213062905,-0.732221275644,6.24,0.884
2.72138719887,0.516894189434,6.36,1.09
2.72195125247,0.446248888773,6.76,1.18
2.7220331614,-1.01148694512,6.34,1.517
2.72328476118,1.14434995837,4.94,-0.052
2.72333942011,0.588499379127,5.52,1.186
2.72367186687,0.0413297119463,6.33,0.991
2.72413361686,0.18479156564,6.8,1.11
2.72443940317,-1.2920953761,3.99,0.369
2.72455129398,0.0417701193024,6.61,1.004
2.72559656548,-0.94809656147,6.8,1.51
2.72595341126,-1.29105027761,6.18,0.071
2.72703750401,-1.02234934438,5.93,0.315
2.72755595804,-0.874528327195,6.78,0.436
2.72818196612,0.153324461421,5.61,1.63
2.72832884319,-0.741196024992,6.18,1.006
2.72880238871,-0.509528663529,6.62,1.491
2.72930021338,0.631888660249,6.64,0.982
2.73029648665,-0.123217260666,5.6,1.528
2.73034483551,0.61829039245,6.49,1.089
2.73106380753,0.589853571149,4.72,0.26
2.73183516145,-0.293848701241,3.83,1.456
2.73210946424,0.0686356639074,6.67,0.136
2.73215667784,-0.745927431335,6.13,1.129
2.73330215503,-0.686996424447,6.8,0.972
2.73412476772,-0.0172448181492,6.33,1.443
2.73463659964,-0.831820837184,6.56,0.295
2.73484896326,-0.076590968117,6.55,0.92
2.73499834541,-0.95778960647,5.58,1.556
2.73502539279,-1.27702165281,6.61,1.725
2.73583903433,0.337974941714,6.15,1.141
2.73646602149,-0.542235031484,4.28,1.429
2.7366931536,0.197520550043,6.64,0.855
2.73758342135,-1.00598691719,4.65,0.474
2.73764723255,-1.1467627174,6,0.091
2.73784349445,0.726075036131,6,0.166
2.73863906501,0.170385955019,6.01,-0.043
2.73963876392,-1.02519598425,3.81,0.317
2.73965918345,0.640661702788,4.2,0.908
2.74031889824,-0.862293891984,6.1,1.506
2.74040536552,0.85458243826,6.75,0.919
2.74044747545,0.851457149685,6.42,0.61
2.74149571411,-1.10242963071,6.42,-0.039
2.74282309722,0.789101950882,6.37,1.33
2.74284824098,-0.340772255133,6.7,1.01
2.74325147319,-0.765123381376,6.68,0.068
2.74336380527,-0.0653169366714,6.05,0.059
2.74365925105,-0.998904333606,6.69,1.058
2.7439912105,-1.12001753395,5.27,1.856
2.74464614714,0.518843025192,6.61,1.18
2.74479953771,-1.13754004775,6.42,1.675
2.74661753069,-0.0478059292945,5.19,-0.05
2.74663762303,-0.517731544572,5.58,1.42
2.74710324433,-0.534194058492,5.57,-0.041
2.74759426754,1.47047495712,5.52,0.244
2.74848863601,1.145393849,6.32,1.141
2.74936268384,0.679371710014,5.79,0.087
2.74953369357,-1.16910275971,6.19,-0.004
2.75000364873,0.88259771641,6.74,0.386
2.75016472206,-0.0111182004779,5.08,-0.138
2.75035465425,-1.25651127333,4.72,0.042
2.75052364744,-0.996188370725,6.62,-0.099
2.75082971388,1.12150824755,6.07,0.178
2.7516323576,0.977044674011,4.82,0.541
2.75174751038,-1.07087249525,6.41,1.65
2.75247706009,-1.50256590866,6.64,0.119
2.75263125173,-0.462228969102,6.51,0.534
2.75316701332,-0.133300389842,6.2,1.377
2.75324512907,-0.237163533361,5.59,-0.028
2.75340744096,-1.2779560879,4.94,1.677
2.75361863782,1.44091917667,5.25,0.399
2.7548560877,-0.937512048456,4.89,0.5
2.75589347459,0.0496505446471,6.57,1.12
2.75679734864,-0.492830422289,6.04,0.501
2.7569929054,0.565129832282,5.9,0.114
2.75737604527,-0.786613955116,6.04,-0.096
2.75743403071,-0.786562476186,5.76,-0.194
2.75772741523,-1.07661215155,3.3,-0.089
2.75847648028,0.246741901228,5.43,1.696
2.76006463271,-0.778739864989,5.91,0.92
2.76109725257,-1.02392785937,5.98,0.29
2.76115973271,0.162430559708,3.84,-0.148
2.76175567619,-0.820363261263,5.02,1.045
2.76289759925,-0.233948089232,6.52,1.416
2.76299541649,0.70555912137,4.72,0.222
2.76308477625,-0.96668357651,6.68,0.99
2.76383014824,-1.01560969219,6.09,0.325
2.76423172651,0.610667920343,5.57,0.029
2.76424689769,-0.702293209642,6.68,0.918
2.76516784342,0.933705603868,6.52,-0.007
2.76641122212,-0.414431303792,5.08,1.596
2.76727167009,-1.06443493233,6.25,1.399
2.76983861782,0.12136581304,5.07,0.921
2.76999881612,-0.0680624420834,6.67,0.506
2.77054325861,-0.404501827255,6.1,0.496
2.77086721171,0.150978406138,5.67,0.059
2.77111464844,1.32144022138,4.86,0.957
2.77115361952,0.0384764575057,6.65,1.267
2.77141272595,0.996279954251,5.16,0.349
2.7714681722,-0.762090814458,6.09,0.94
2.77164511731,-0.690497432434,5.5,3.015
2.77232649682,-0.22443970817,6.79,0.365
2.77251317205,-1.33184304657,6.29,1.205
2.77276066999,-1.37196467688,4.11,1.58
2.77327767844,-1.00457025479,4.45,1.604
2.77353642859,-0.324089802641,6.49,0.199
2.7737653103,-1.0156574028,6.68,0.042
2.77429696099,-1.01620545164,6.52,0.009
2.7752196843,1.40489630304,6.48,0.963
2.77540130993,-0.465574934061,6.29,0.475
2.77628502512,-0.285262296706,6.01,1.638
2.77633798663,-0.184715231207,6.58,0.296
2.77656729139,-1.03959476345,5.08,1.172
2.77663094219,0.634024476467,6.29,0.436
2.77742819467,-0.213455880195,5.71,0.528
2.77817056149,-0.482694403179,6.65,1.523
2.7802734228,-0.205052042841,6.52,0.291
2.78037087657,-0.554363608806,6.77,1.367
2.78043551025,-0.478440724096,4.87,1.626
2.78060892831,-0.939951605794,6.43,-0.15
2.78075891946,-0.841695854025,3.84,0.3
2.78093285665,0.984912705201,6.55,1.186
2.78140555454,-1.02509015307,5.47,0.5
2.78185642366,-0.233604341794,4.89,2.8
2.78323777697,0.59478417159,6.42,1.364
2.78399306108,-0.999311111457,5.89,-0.128
2.78507766348,-1.13519590822,6.73,-0.075
2.7852459671,1.04937116268,6.77,0.465
2.78634219254,-0.294551744233,4.91,0.922
2.78694266824,0.558090626584,4.68,0.823
2.7870729468,-1.03293815949,4.69,1.562
2.78710072007,-1.03432435264,6.5,-0.098
2.78745936648,-0.746188355387,6.1,0.661
2.78746631329,-0.217182099425,6.04,-0.007
2.78776595113,0.281476648248,6.61,0.407
2.78813876242,-1.02654775328,5.96,1.692
2.78829506161,-1.31174564928,6.75,0.169
2.78857738473,0.936688540454,5.55,1.27
2.78872103022,0.661654321079,5.84,0.595
2.78932172006,-1.30015481561,6.08,1.683
2.78934731448,-0.640136976622,6.69,0.908
2.78950167251,-0.970460110165,4.29,1.025
2.78982477911,-1.1189617923,6.33,-0.072
2.79335971075,-1.13621298946,5.51,-0.158
2.7962750926,-0.623810657411,6.36,0.917
2.79735757254,-1.12529024094,6.73,-0.049
2.79816422769,-1.04155866955,6.35,0.088
2.79864904239,-0.0303947463646,6.25,0.88
2.80040173154,1.1945644178,5.74,1.315
2.80064009763,-1.39248106311,5.97,-0.071
2.80101255465,1.14696545171,5.12,1.207
2.8020728581,0.553216970785,6.02,1.617
2.80222191477,-0.240640991446,6.79,0.622
2.80228127402,-1.12515139591,4.76,-0.139
2.80353496135,-0.243901289038,6.24,1.54
2.80397928171,0.0625370622566,6.57,0.507
2.80420378111,-1.03350996258,5.36,0.213
2.80439436706,-0.570996217091,5.63,0.006
2.80505911853,-0.411008142848,6.79,0.911
2.80542883251,-1.1238951714,2.74,-0.22
2.80575411655,0.459468001938,5.51,0.16
2.80591053588,1.20560736746,5.01,1.406
2.80630290005,-1.06759228695,6.62,-0.011
2.80692027614,-0.554311695187,6.55,1.073
2.80713809627,0.0828624637973,5.77,1.168
2.80743204114,0.404714005823,5.08,0.042
2.80776533831,1.40371783101,6.7,0.062
2.80796560335,-1.05708692465,4.58,1.7
2.80801375991,0.806409779656,5.18,0.324
2.80876760328,0.998314419521,5.79,-0.038
2.80918681743,0.319621908134,6.51,1.31
2.80934049941,-1.12135732119,5.74,0.012
2.80941735014,-1.04925325188,6.45,-0.017
2.81048384929,-1.11633129122,4.8,-0.134
2.81103828857,0.344856705123,6.27,0.196
2.81144007593,-1.23673543994,6.25,0.208
2.81164650181,-1.0470809698,6.32,-0.31
2.81195568879,-1.26437755507,6.26,0.51
2.81202388765,-0.418624682105,6.63,1.28
2.8123357536,-1.23665748936,6.43,0.227
2.81284499677,-0.64456115784,6.69,0.519
2.8146361358,1.17655060339,5.95,2.382
2.81503111303,0.043423273406,6.27,1.212
2.81553350787,-1.40445941236,5.46,0.957
2.81732820002,-0.82832993419,6.64,1.571
2.81776963942,-1.40569145541,4.45,-0.188
2.81811744417,0.535507390596,5.36,-0.05
2.81911984881,0.111233029233,6.38,1.121
2.81991168547,-1.12599147546,5.33,-0.096
2.8199496811,-1.05771965451,6.26,0.038
2.82034348304,1.00122408581,6.34,1.568
2.82049148114,0.329719276003,5.5,1.134
2.82054513135,0.247743288016,5.49,0.908
2.82085938669,-1.12160515242,5.23,-0.077
2.8214077746,-0.75385435256,6.29,0.202
2.82181444541,-0.45462603109,6.7,1.038
2.82206348545,-0.862546171504,2.69,0.901
2.82220356315,-1.20793864295,6.34,0.18
2.82243252754,-1.12370360921,4.87,-0.149
2.82249232199,-0.301887396764,5.44,0.112
2.82288697555,-0.990599876604,5.14,-0.08
2.82529614533,-1.21191706227,6.35,-0.085
2.82582864964,-0.266371346967,6.67,-0.019
2.82586276449,-1.00299553107,6.29,1.673
2.82597337075,-1.12656078146,6.54,-0.002
2.8262935472,-1.04502037709,6.47,-0.121
2.82696369117,-1.12159817964,6.46,0.008
2.82710394337,-0.911866394894,6.74,-0.008
2.82748901479,0.693634462307,6.78,1.279
2.82782691645,-1.04578667204,5.98,0.274
2.82845983673,-0.553057316702,5.87,0.028
2.83038269281,-0.0341891785999,5.92,1.608
2.83045066808,-0.833392886244,6.51,0.946
2.83105970492,1.13677642449,6.4,-0.022
2.83159562682,0.513407050418,6.15,1.144
2.83291881262,0.184048496347,5.32,0.035
2.83305283794,-0.0702308341455,6.61,0.211
2.83357451775,-1.03539550698,5.85,0.008
2.83366490978,-0.739451124853,6.77,1.195
2.83389181713,1.11369509524,6.42,1.287
2.83452277941,-0.282632480333,3.11,1.232
2.83495928288,-0.171961966584,5.85,1.074
2.83570387688,0.48823749639,6.05,0.399
2.83594351106,-0.594427427476,5.61,0.038
2.8374731179,-0.15529525444,5.8,0.156
2.83881937992,0.408516777914,6.59,0.333
2.84042365286,-1.04645252088,6.79,-0.044
2.84091667371,-0.0539772242395,5.95,1.475
2.84095924137,-0.319957480384,6.56,0.092
2.841326393,0.98754655962,5.66,1.132
2.84224979282,1.03533139203,5.57,1.16
2.84272642204,-1.32440408722,6.68,0.087
2.84393404819,-0.999590461242,6.29,0.226
2.84440179939,-0.857961300485,6.56,0.513
2.84478578041,-0.96234544227,6.53,1.482
2.84562255304,0.877297738538,6.63,1.431
2.84588244072,0.0178891485268,6.37,0.087
2.84697099406,-1.38857412334,6.36,1.46
2.84713005881,-0.999033540011,5.26,0.13
2.84713304959,0.917438418684,6.76,1.071
2.84721959785,0.916360775613,6.44,1.114
2.84751136029,-0.00351957013522,6.31,1.503
2.84826523521,-1.1904949973,6.7,1.678
2.84934471864,-0.61940075794,6.79,-0.065
2.85060945069,0.597162152992,3.79,1.04
2.85078986077,-1.02788466828,6.26,-0.104
2.85106531522,-0.0393608189624,6.12,0.913
2.85139737918,-0.351487166484,5.23,0.48
2.85140349909,-1.02718160442,3.78,0.945
2.85151514715,1.21918021742,5.91,1.01
2.85164271216,-0.269580496068,6.34,1.176
2.85167984833,-0.984723503834,6.45,1.392
2.85175744214,0.952690211,5.12,1.355
2.8523124857,-1.23430272064,5.99,-0.02
2.85242884719,-0.037161637682,5.45,0.966
2.8533491957,-0.636292556598,6.73,0.466
2.85352111862,0.75380693465,4.66,-0.039
2.85490611463,-0.240123019726,5.65,0.832
2.85576591571,-1.07907812232,5.95,1.736
2.85618515721,0.517142374995,6.53,0.556
2.85631407612,-0.97073468043,6.76,1.256
2.85668013723,0.444897032183,6.19,0.291
2.85784475615,0.594019279562,5.73,1.032
2.85805035647,-0.737420772901,6.08,-0.061
2.85881823097,-0.360671644527,6.45,1.098
2.85923051502,-1.05622095989,5.93,1.065
2.85995617134,-0.750849860147,6.4,0.068
2.86065298175,0.431964072348,4.3,0.016
2.86105985038,0.0128617213437,5.91,0.425
2.86120531582,0.584806226599,5.02,1.101
2.86244686464,0.107955085532,5.91,1.256
2.86310577439,0.00755612524211,6.66,1.348
2.86339557587,0.733180616236,6.03,1.123
2.86356565938,0.390110452854,6.17,1.549
2.86428944284,1.00361596367,6.8,0.995
2.86484374031,0.445063211873,6.36,1.036
2.86546992889,-0.648176283439,4.6,1.006
2.86727488608,-0.886016701918,5.9,0.173
2.86785224743,-1.31073810386,6.16,1.531
2.86817265532,-1.20494137068,6.48,0.0
2.8702078128,-1.04252338934,6.36,0.84
2.87379487327,0.342469304992,6.8,1.336
2.87642923083,-0.588832113702,5.7,0.374
2.87643394064,-1.42342358233,6.7,0.534
2.87645016251,-1.0702488007,6.16,-0.064
2.87645730153,-1.47644195722,6.19,0.1
2.87673029057,0.905517982678,6.22,1.352
2.8774684463,0.705641098529,5.03,0.624
2.87767914795,-0.285425932701,5.88,1.6
2.87781362883,0.629943429398,5.99,1.595
2.87841821973,0.204305931014,6.53,0.443
2.87880998986,-0.319374018999,4.08,1.079
2.87957347664,1.35734559864,6.18,0.966
2.87974906777,-0.764578312515,5.81,-0.064
2.88039696604,-0.904391212796,6.15,0.188
2.88046661169,-0.736980262105,4.37,0.116
2.88064365612,-0.245801146367,5.86,1.501
2.88086240779,0.794583420536,5.47,1.466
2.88129856203,0.748950868099,6.03,0.584
2.88165242533,0.898881239958,6.41,1.007
2.88224025532,0.0631371810798,4.84,1.144
2.8824317805,-0.926976324835,6.44,1.28
2.88275967778,-0.555701811889,6.06,0.527
2.88285141013,0.745803969096,6.69,1.114
2.88305139525,0.106490379553,4.98,0.166
2.88346085243,0.684380113838,5.06,0.255
2.88351508691,-0.706825389264,6.77,0.532
2.8839665681,-0.275634294948,6.35,1.172
2.88457082409,1.1069071827,6.38,0.169
2.8877690154,-0.0433641848294,4.73,1.593
2.88782456911,0.984058986291,2.34,0.033
2.8895269648,-0.717577202993,6.48,1.474
2.88980338501,1.02392190901,6.63,1.574
2.88995802776,0.352204683607,4.42,0.053
2.89029786055,-0.468298112199,6.21,0.307
2.89250524036,-1.26086465206,6.78,0.017
2.89325009441,-0.446368603204,6.72,0.275
2.89333112266,-1.06309281337,6.67,2.033
2.89394065433,-0.0131308886248,6.12,0.269
2.89396537376,-0.197282759734,5.51,0.938
2.89405119746,-0.557822049253,6.44,1.616
2.89487384576,1.22226699304,6.44,1.28
2.8955401899,-0.234483590897,6.34,0.86
